user_id,tweet,party,is_retweet,is_democrat,hashtags,clean_tweet,sentiment
2964877294,"Today is Law Enforcement Appreciation Day, a day to honor the men and women who toe the thin blue line to keep Southern Illinois safe. Thank you for all that you do to safeguard our communities! https://t.co/fZC1H9ux5Q",R,0,0,,today law enforcement appreciation day day honor men woman toe thin blue line keep southern illinois safe thank safeguard,0.024999999999999994
2964877294,I had a wonderful visit to the Bluford Grade School and High School yesterday. It's always a pleasure to get updates on all the ways our communities are working to uplift our future leaders. https://t.co/fxjiDAoFDF,R,0,0,,wonderful visit bluford grade school high school yesterday always pleasure get update way community working uplift future,0.38666666666666666
2964877294,"As a Marine, the father of a Marine, and the grandfather of a Marine, I will continue doing everything in my power to provide critical care and services to veterans who need help. Just one veteran suicide is one too many.",R,0,0,,marine father marine grandfather marine continue everything power provide critical care service veteran need help one veteran suicide one,0.0
2964877294,I visited with Fox News’ Bret Baier last week to discuss the work Congress is doing to reduce veteran suicide and support the brave men and women who served. https://t.co/Hth5SUPVAU,R,0,0,,visited fox news bret baier last week discus work congress reduce veteran suicide support brave men woman,0.26666666666666666
2964877294,"I met with the Edwards, Wabash, and Richland County Farm Bureaus’ officers and legislative affairs committees this week. We had constructive discussions on important agricultural issues in the upcoming Farm Bill. https://t.co/d6QABnTlT2",R,0,0,,met edward wabash richland county farm bureau officer legislative affair committee week constructive discussion important agricultural issue upcoming farm,0.4
2964877294,It was great to discuss how we can continue working together to update the community’s infrastructure.,R,0,0,,great discus continue working together update community,0.8
2964877294,"I met with Flora Mayor Rick Slaughter, City Manager Mike Stanford, &amp; the city engineer at Flora city hall this week to discuss funding for a much needed update on their water/waste treatment plant. https://t.co/Zljnka4Iq1",R,0,0,,met flora mayor rick slaughter city manager mike stanford city engineer flora city hall week discus funding much needed update waterwaste treatment,0.2
2964877294,I had a visit with Effingham County Coroner Kim Rhodes yesterday and talked to local law enforcement students. It was great to meet these future leaders. https://t.co/AQmcLLg4Xg,R,0,0,,visit effingham county coroner kim rhodes yesterday talked local law enforcement student great meet future,0.26666666666666666
2964877294,It was great to meet with Watson Township Highway Commissioner Steve Bergfeld in my Effingham office yesterday to get updates on flooding roads in the area and discuss how my office can assist. We’re here to help. https://t.co/KYHd9hvyzz,R,0,0,,great meet watson township highway commissioner steve bergfeld effingham office yesterday get update flooding road area discus office assist,0.8
2964877294,We cannot turn a blind eye to the humanitarian and national security crisis at the border. Illegal migrants are wading through the river as we speak. Biden and Mayorkas must be held accountable for their failure to act. https://t.co/Qo45SUwXOX,R,0,0,,can not turn blind eye humanitarian national security crisis border illegal migrant wading river speak biden mayorkas must held accountable failure,-0.4388888888888889
2964877294,"Coming to you today from Eagle Pass, Texas, where House conservatives are confronting the border crisis head on. We passed legislation to secure the border and finish the wall 8 months ago. For 8 months, that bill has gathered dust on Chuck Schumer’s desk. Secure the border now! https://t.co/HzKbSTJPG1",R,0,0,,coming today eagle pas texas house conservative confronting border crisis head passed legislation secure border finish wall 8 month ago 8 month bill gathered dust chuck schumers desk secure,0.4
2964877294,"Last spring, I visited the southern border at Eagle Pass, Texas. I spoke with border agents who were overworked and undermanned. Joe Biden has continued to let them down and now, Eagle Pass is once again setting record border encounters at the southern border. Enough is enough. https://t.co/yOyoX1ybVX",R,0,0,,last spring visited southern border eagle pas texas spoke border agent overworked undermanned joe biden continued let eagle pas setting record border encounter southern border enough,0.0
1344389506963808264,Join me and Ranking Member of the Appropriations Committee @rosadelauro tonight for a town hall on the economy and the 2024 budget! https://t.co/JGOy33FlNR,D,0,1,,join ranking member appropriation committee tonight town hall economy 2024,0.0
1344389506963808264,"Thank you to the YWCA of White Plains/Central Westchester for the tour! Community centers like these are the heart of our neighborhoods, and I’m so glad we have the YWCA here in our district. https://t.co/2bmq9X0vhJ",D,0,1,,thank ywca white plainscentral westchester tour community center like heart neighborhood im glad ywca,0.13333333333333333
1344389506963808264,"Marvine Greaves is a pillar of strength, courage, and love for Tuckahoe and the broader Westchester community. I was proud to present her with a Congressional proclamation to recognize her incredible service to our community. https://t.co/HCc2PYWeYz",D,0,1,,marvine greave pillar strength courage love tuckahoe broader westchester community proud present congressional proclamation recognize incredible service,0.55
1344389506963808264,"Far too many people in NY-16 and across the country struggle to afford housing. That is unacceptable.

Everyone deserves a safe, stable, and affordable place to live. https://t.co/XPXZtTyDNo",D,0,1,,far many people ny-16 across country struggle afford housing unacceptable everyone deserves safe stable affordable place,0.3666666666666667
1344389506963808264,"Check out this incredible event for veterans today in the Bronx! This is a great opportunity for veterans and their families to get information about all of the resources available to them.

https://t.co/86TNLfifxD",D,0,1,,check incredible event veteran today bronx great opportunity veteran family get information resource,0.42500000000000004
1344389506963808264,"51 years ago, the Supreme Court solidified the right to abortion in its revolutionary decision in Roe v. Wade. Today, we are fighting to restore those protections, codify Roe, and expand abortion access because reproductive healthcare is a human right.",D,0,1,,51 year ago supreme court solidified right abortion revolutionary decision roe v wade today fighting restore protection codify roe expand abortion access reproductive healthcare human,0.14285714285714285
1344389506963808264,"This weekend, I had an opportunity to check out a some amazing art right here in our district. Thank you to the Mount Vernon Public Library for putting on a documentary showing of Two Suns of Georgia! https://t.co/sLCRYxJABf",D,0,1,,weekend opportunity check amazing art right district thank mount vernon public library putting documentary showing two sun,0.22142857142857145
1344389506963808264,"We are less than a month into 2024 and already we have had multiple mass shootings. My heart is heavy thinking about these preventable deaths. 

Congress must pass a ban on assault weapons now.",D,0,1,,le month 2024 already multiple mass shooting heart heavy thinking preventable death congress must pas ban assault,-0.1
1344389506963808264,We have to organize our communities in the spirit of Dr. King so we can make the changes he demanded of us and have a radical redistribution of political and economic power. https://t.co/FdfrtJugXM,D,0,1,,organize community spirit dr king make change demanded u radical redistribution political economic,0.1
1344389506963808264,"It’s time for us to come together and pass a budget that uplifts kids and families and fully funds critical programs like SNAP, WIC, education, healthcare, and more. People’s lives depend on it.",D,0,1,,time u come together pas budget uplift kid family fully fund critical program like snap wic education healthcare people life,0.0
1344389506963808264,Our mobile constituent services today have been postponed! Keep an eye out for a new date to stop by and get assistance with federal agencies. https://t.co/ElA9QSIS0e,D,0,1,,mobile constituent service today postponed keep eye new date stop get assistance federal,0.13636363636363635
1344389506963808264,"Yesterday, I voted against bills to protect anti-abortion centers and prevent students from accessing information about abortion and contraception.  

Everyone deserves information about all of their reproductive care options and the freedom to make the best choice for them.",D,0,1,,yesterday voted bill protect anti-abortion center prevent student accessing information abortion contraception everyone deserves information reproductive care option freedom make best,0.45
1344389506963808264,"This is where we need to leave the extremist Republican appropriations proposals that hurt kids and families, and instead pass a budget that actually helps people thrive. https://t.co/1rVXCihZsU https://t.co/CRtZblwgGY",D,0,1,,need leave extremist republican appropriation proposal hurt kid family instead pas budget actually help people,0.0
1344389506963808264,"It’s time for Republicans to stop their meltdowns, put aside their egos, and serve the American people so that our communities and our country can thrive.",D,0,1,,time republican stop meltdown put aside ego serve american people community country,0.0
1344389506963808264,We’re ready and willing to pass common sense bills to fund our government and safeguard the programs and services the American people rely on.,D,0,1,,ready willing pas common sense bill fund government safeguard program service american people,0.037500000000000006
1344389506963808264,Democrats in Congress have continuously proven that we are committed to delivering for the American people and standing together against Republican-led chaos.,D,0,1,,democrat congress continuously proven committed delivering american people standing together republican-led,0.0
1344389506963808264,"Such inability to govern effectively is threatening the livelihoods of millions of Americans, including their own constituents. Without this continuing resolution, millions of people would risk losing their SNAP benefits, veteran resources, and paychecks.",D,0,1,,inability govern effectively threatening livelihood million american including constituent without continuing resolution million people would risk losing snap benefit veteran resource,0.19999999999999998
1344389506963808264,"Time after time, Republicans have shown us that they’d rather throw temper tantrums than serve the American people. They need to grow up and do the jobs they were elected to do.  Because of their dysfunction, this has been the least productive Congress since the Great Depression.",D,0,1,,time time republican shown u theyd rather throw temper tantrum serve american people need grow job elected dysfunction least productive congress since great,0.16666666666666666
1344389506963808264,This evening I joined my Democratic colleagues in voting for yet another continuing resolution to avoid a government shutdown and bail out the reckless Republicans who are too busy playing games with people’s lives to do their jobs.,D,0,1,,evening joined democratic colleague voting yet another continuing resolution avoid government shutdown bail reckless republican busy playing game people life,-0.15000000000000002
1344389506963808264,Need help with a federal agency? Stop by and see our team in Port Chester tomorrow! https://t.co/ZZ40aRZ7pT,D,0,1,,need help federal agency stop see team port chester,0.0
1344389506963808264,I'm making good trouble in Congress out of a deep love and compassion for my community and the people I serve because we can't just wait our turn. https://t.co/b8LVqRaH1j,D,0,1,,im making good trouble congress deep love compassion community people serve cant wait,0.25
1344389506963808264,"The joy and love in our community this week to celebrate Dr. King was unmatched! Thank you to @NationalAction, @TheNepp, African American Men of Westchester, NAACP Youth Council, and so many more for the beautiful celebrations! https://t.co/HZJRKyPjxA",D,0,1,,joy love community week celebrate dr king unmatched thank african american men westchester naacp youth council many beautiful,0.44166666666666665
1344389506963808264,"In the legacy of Dr. King, we must reflect on what actions we are taking to disrupt a system that continues to oppress Black and brown people. As an elected official, it is not my job to be comfortable or quiet but to stand on the shoulders of Dr. King. https://t.co/pUfbdjiS1W",D,0,1,,legacy dr king must reflect action taking disrupt system continues oppress black brown people elected official job comfortable quiet stand shoulder dr,0.08333333333333334
4304448314,"My District Offices will be closed today, Friday, January 19th, due to inclement weather.",D,0,1,,district office closed today friday january 19th due inclement,-0.1125
4304448314,"One Republican just accused me of ""intellectual dishonesty"" for my amendment making sure a fiscal commission can't cut Social Security.

What's actually intellectually dishonest is House Republicans who want to cut hard-earned benefits but don't want to come out and say it. https://t.co/IAUpIxe2iO",D,0,1,,one republican accused `` intellectual dishonesty '' amendment making sure fiscal commission cant cut social security whats actually intellectually dishonest house republican want cut hard-earned benefit dont want come,0.13333333333333336
4304448314,"RT @HouseBudgetDems: A reminder from Ranking Member @CongBoyle:

Congress can secure Social Security and Medicare for current *and* future…",D,1,1,,reminder ranking member congress secure social security medicare current,0.14444444444444446
4304448314,"On this day, let us all recognize the injustices still faced by many in our society and reflect on the collective work remaining. We must keep an eye toward this history as we reflect on Dr. Martin Luther King Jr.’s legacy and continue his work as we move forward together.",D,0,1,,day let u recognize injustice still faced many society reflect collective work remaining must keep eye toward history reflect dr martin luther king jr legacy continue work move forward,0.5
4304448314,"--Philadelphia to demand greater transparency and ethics from the U.S. Supreme Court. In our joint call for justice and equality, we echoed the  timeless principles so passionately championed by his father.
🧵",D,0,1,,-- philadelphia demand greater transparency ethic u supreme court joint call justice equality echoed timeless principle passionately championed father,0.225
4304448314,"Today, Martin Luther King Jr. Day, is an opportunity to celebrate and reflect on Dr. King’s words, teachings, and lasting legacy in American history. Dr. King's work has impacted successive generations of civil rights movements.
Last year I stood w/Martin Luther King III, in--
🧵 https://t.co/aiLCfMh7hY",D,0,1,,today martin luther king jr day opportunity celebrate reflect dr king word teaching lasting legacy american history dr king work impacted successive generation civil right movement last year stood wmartin luther king iii in --,0.07142857142857142
4304448314,"RT @HouseBudgetDems: Ranking Member @CongBoyle on the catastrophic impacts if Republicans cause a total government shutdown:

""Our military…",D,1,1,,ranking member catastrophic impact republican cause total government shutdown `` our,0.0
4304448314,"Donald Trump just admitted it: MAGA Republicans are rooting for a recession that would undo the historic economic progress we've made under President Biden.
 
For them, politics comes first. Working families come last. https://t.co/mtBLzSr986",D,0,1,,donald trump admitted maga republican rooting recession would undo historic economic progress weve made president biden politics come first working family come,0.15
4304448314,"RT @weekendcapehart: COMING UP on the #SundayShow:

@CongBoyle
@RepRobertGarcia
@ProfMMurray 
Jeremy Bash
David Blight
@witherspoonc

with…",D,1,1,['SundayShow'],coming jeremy bash david blight,0.0
4304448314,"I stated that there was no question surrounding the outcome of the 2020 election and condemned my colleagues for their actions—that ultimately failed. On this solemn day, let us champion democracy over extremism, and safeguard the fundamental right to vote for every American.",D,0,1,,stated question surrounding outcome 2020 election condemned colleague actions—that ultimately failed solemn day let u champion democracy extremism safeguard fundamental right vote every,-0.10714285714285715
4304448314,"Three years ago today, more than 2,000 insurrectionists stormed the U.S. Capitol. 5 People died as a result. In the hours that followed, I addressed the House floor as a group of House Republicans sought to invalidate Pennsylvania's certified election results. (thread) https://t.co/jPFH8ZFd8V",D,0,1,,three year ago today 2000 insurrectionist stormed u capitol 5 people died result hour followed addressed house floor group house republican sought invalidate pennsylvania certified election result,0.0
4304448314,"America's economy is leading the world — and beat expectations by every metric in 2023. 🇺🇸

With the help of Democratic investments like the American Rescue Plan and the Inflation Reduction Act, our economy added an incredible 2.7 million jobs last year. https://t.co/1MD8D1C8H2",D,0,1,,america economy leading world — beat expectation every metric 2023 🇺🇸 help democratic investment like american rescue plan inflation reduction act economy added incredible 27 million job last,0.3
4304448314,"6 years ago today, Donald Trump signed the #GOPTaxScam into law, adding $2 trillion to the debt and slashing taxes for the wealthy.

The GOP isn't the party of ""fiscal responsibility"" — just the party of tax cuts for the wealthy and well-connected.",D,0,1,['GOPTaxScam'],6 year ago today donald trump signed law adding 2 trillion debt slashing tax wealthy gop isnt party `` fiscal responsibility '' — party tax cut wealthy,0.5
4304448314,"Honored to speak at the @AspenSecurity Forum about supporting our Ukrainian allies as they fight back against Putin.

We must continue to stand with Ukraine — for if we fail the consequences for our national security and for democracies around the world would be unimaginable. https://t.co/gKifbNs66u",D,0,1,,honored speak forum supporting ukrainian ally fight back putin must continue stand ukraine — fail consequence national security democracy around world would,-0.08333333333333333
4304448314,"🕎 Wishing a joyous and light-filled Hanukkah to those who celebrate! May the warmth of the menorah bring peace, love, and happiness to your homes. Chag Sameach! 🕯️✨ #HappyHanukkah #FestivalOfLights https://t.co/xoourS92Be",D,0,1,"['HappyHanukkah', 'FestivalOfLights']",🕎 wishing joyous light-filled hanukkah celebrate may warmth menorah bring peace love happiness home chag sameach,0.6
4304448314,"Today House Republicans voted to make it harder for 5.5 million borrowers to pay back student loans. Their vote will place undue financial strain on those striving for a better future. 

POTUS offered a hand up and Republicans countered with a slap in the face to borrowers. https://t.co/xyb7fAhfyj",D,0,1,,today house republican voted make harder 55 million borrower pay back student loan vote place undue financial strain striving better future potus offered hand republican countered slap face,0.08
4304448314,Thanks to the bipartisan Infrastructure law-- which I voted for--$2 million dollars is now headed to Pennsylvania to improve and expand passenger rail service across PA &amp; the Mid-Atlantic corridor. As a regular passenger on @AMTRAK I can tell you this is exciting news to deliver! https://t.co/GuuqU9niYT,D,0,1,,thanks bipartisan infrastructure law -- voted for -- 2 million dollar headed pennsylvania improve expand passenger rail service across pa mid-atlantic corridor regular passenger tell exciting news,0.16666666666666666
4304448314,"The Social Security Administration has confirmed it — my Medicare and Social Security Fair Share Act would save Social Security without cutting benefits or raising a penny in taxes on Americans making under $400,000.

https://t.co/G8rs4K3OoB",D,0,1,,social security administration confirmed — medicare social security fair share act would save social security without cutting benefit raising penny tax american making,0.08571428571428572
4304448314,"I want to be able to look my daughter in the eye and tell her that Social Security will be there for the rest of her lifetime and beyond.

We can do that by making the top 1% pay their fair share into Social Security. https://t.co/7UHRVXrHqG",D,0,1,,want able look daughter eye tell social security rest lifetime beyond making top 1 pay fair share social,0.35333333333333333
4304448314,"RT @HouseBudgetDems: Social Security is the greatest anti-poverty program in American history.

Watch Ranking Member @CongBoyle explain tha…",D,1,1,,social security greatest anti-poverty program american history watch ranking member explain,0.3444444444444445
1603032402942730248,"According to the CBO, the Biden Admin has released 6.2 million illegal aliens into our country in just three years. 

We need to close the parole loophole. 
https://t.co/GZ8f9RDBYs",R,0,0,,according cbo biden admin released 62 million illegal alien country three year need close parole,-0.375
1603032402942730248,"Neither of these proposals will stop or deter future illegal immigration, and their mere mention will encourage more. 

The root causes of this crisis are President Biden and Secretary Mayorkas directing Border Patrol to release all aliens who come to the border, rarely deporting… https://t.co/CGWaXKC1gK https://t.co/471lcdLuT2",R,0,0,,neither proposal stop deter future illegal immigration mere mention encourage root cause crisis president biden secretary mayorkas directing border patrol release alien come border rarely,-0.19
1603032402942730248,"The Biden Admin has spent $20 BILLION on illegal alien resettlement, but $0 on finishing Trump’s border wall. 

Biden’s priorities are completely backwards. 
https://t.co/rfYsDe93SY",R,0,0,,biden admin spent 20 billion illegal alien resettlement 0 finishing trump border wall bidens priority completely,-0.1875
1603032402942730248,"The Biden Admin has refused to enforce existing immigration law, giving states like Texas no choice but to defend themselves. 

Instead of helping Texas, the Biden administration sued Texas to ensure they continue to be invaded. 

This decision is outrageous.… https://t.co/09BKkmiEVT",R,0,0,,biden admin refused enforce existing immigration law giving state like texas choice defend instead helping texas biden administration sued texas ensure continue invaded decision,0.0
1603032402942730248,"Fentanyl is the leading cause of death for Americans between 18 and 45. 

When will President Biden get serious about securing our border and ending this crisis? 
https://t.co/d0wINIP5J8",R,0,0,,fentanyl leading cause death american 18 45 president biden get serious securing border ending,-0.16666666666666666
1603032402942730248,"Tragic news out of Somalia where we lost two U.S. Navy SEALs during a raid to intercept weapons from Iran headed to Houthi fighters.

We will not forget their sacrifice.",R,0,0,,tragic news somalia lost two u navy seal raid intercept weapon iran headed houthi fighter forget,-0.75
1603032402942730248,"100 years ago the total size of our national debt was $403 billion. 

It is now more than $34 TRILLION. 

Congress must get serious about cutting wasteful spending if we want to save our Republic for our kids and grandkids. 
https://t.co/tTx8elSk66",R,0,0,,100 year ago total size national debt 403 billion 34 trillion congress must get serious cutting wasteful spending want save republic kid,-0.3111111111111111
1603032402942730248,"RT @HomelandGOP: When asked by @RepBrecheen if Secretary Mayorkas has blood on his hands, Tammy Nobles responded:

""He is responsible for m…",R,1,0,,asked secretary mayorkas blood hand tammy noble responded `` he responsible,0.4
1603032402942730248,"I could not in good conscience vote for this Continuing Resolution that continues to spend money we do not have and fails to properly address our open border. 

We are more than $34 trillion in debt and have seen eight million illegal crossings nationwide under this… https://t.co/a5nBTdnVpS",R,0,0,,could good conscience vote continuing resolution continues spend money fails properly address open border 34 trillion debt seen eight million illegal crossing nationwide,-0.06000000000000001
1603032402942730248,"It was local detectives who told a mother that her daughter was killed by an MS-13 gang member.

Under Mayorkas leadership, the Department of Homeland Security has been silent and still hasn’t reached out to the mother, Ms. Tammy Nobles. 

This is unacceptable. https://t.co/DTXzg9lRuV",R,0,0,,local detective told mother daughter killed ms-13 gang member mayorkas leadership department homeland security silent still hasnt reached mother m tammy noble,0.09999999999999999
1603032402942730248,"Q: Do you think Secretary Mayorkas has blood on his hands?

A: Yes, he is responsible for my daughter’s death. 

Powerful testimony today from two mothers who tragically lost their daughters because of our border crisis. https://t.co/IjlJSllmXY",R,0,0,,q think secretary mayorkas blood hand yes responsible daughter death powerful testimony today two mother tragically lost daughter border,0.25
1603032402942730248,"$124 TRILLION.

That’s the true size of our indebtedness, when you add in liabilities for social security and medicare. 

Americans need to wake up and realize the severity of our debt crisis. https://t.co/7vTrRJNCOa",R,0,0,,124 trillion thats true size indebtedness add liability social security medicare american need wake realize severity debt,0.12777777777777777
1603032402942730248,"RT @FreedomWorks: 🚨 ""If you take the $34+ trillion in publicly held debt and add the 75 year sustainability for Medicare and Social Securit…",R,1,0,,🚨 `` if take 34 trillion publicly held debt add 75 year sustainability medicare social,0.016666666666666666
1603032402942730248,RT @HomelandGOP: Tune in to today's hearing: Voices for the Victims: The Heartbreaking Reality of the Mayorkas Border Crisis⬇️ https://t.co…,R,1,0,,tune today hearing voice victim heartbreaking reality mayorkas border,-0.07500000000000001
1603032402942730248,"RT @SecureAmerica: Roth: Why impeach Alejandro Mayorkas?

Rep. Josh Brecheen: Because he’s violating the rule of law.
#BorderCrisis #Mayork…",R,1,0,"['BorderCrisis', 'Mayork']",roth impeach alejandro mayorkas rep josh brecheen he violating rule law,0.0
1603032402942730248,"The House just passed H. Res. 957, denouncing the Biden Administration's disastrous open border policies. 

Under President Trump, we had a 45-year low of illegal immigration and now we have historic highs. 

President Biden and his Admin must be condemned for causing this… https://t.co/iO9rWoXVfu",R,0,0,,house passed h re 957 denouncing biden administration disastrous open border policy president trump 45-year low illegal immigration historic high president biden admin must condemned causing,-0.17333333333333334
1603032402942730248,"The American people are with conservatives. 

The Biden Admin needs to get serious about securing our border. 
https://t.co/m5ThCDyfAs",R,0,0,,american people conservative biden admin need get serious securing,-0.16666666666666666
1603032402942730248,"We are more than $34 TRILLION in debt. 

There are countless examples of waste and abuse in government that could be cut to help get us back on a path to prosperity. 
https://t.co/iwkrGJvZ64",R,0,0,,34 trillion debt countless example waste abuse government could cut help get u back path,-0.06666666666666667
1603032402942730248,"This week, @HomelandGOP will continue our impeachment hearings into DHS Secretary Mayorkas. 

He has willfully ignored the rule of law and thumbed his nose at the Constitution. 

Mayorkas must be impeached.",R,0,0,,week continue impeachment hearing dhs secretary mayorkas willfully ignored rule law thumbed nose constitution mayorkas must,0.0
1603032402942730248,"Proud to have received an A+ rating from @SBAProLife! 

I will always stand up for the rights of the unborn. https://t.co/1kPAuxsrZX",R,0,0,,proud received rating always stand right,0.5428571428571429
1603032402942730248,"RT @SecureAmerica: WATCH: Here is our full, exclusive conversation with Congressman Josh Brecheen (R-OK) (@RepBrecheen) on the Code Red Pod…",R,1,0,,watch full exclusive conversation congressman josh brecheen r-ok code red,0.175
1603032402942730248,"“Cowardice asks the question, ‘Is it safe?’ Expediency asks the question, ‘Is it politic?’ Vanity asks the question, ‘Is it popular?’ But Conscience asks the question, ‘Is it right?’” #MLKDay",R,0,0,['MLKDay'],“ cowardice asks question ‘ is safe expediency asks question ‘ is politic vanity asks question ‘ is popular conscience asks question ‘ is right,0.4619047619047619
1603032402942730248,"RT @HouseGOP: ""This man is thumbing his nose at the rule of law."" - @RepBrecheen on Sec. Mayorkas’ FAILURES https://t.co/mWq4jrIHcs",R,1,0,,`` this man thumbing nose rule law '' - sec mayorkas,-0.1
1456381091598700556,"Saddened by the death of Dexter Scott King, Dr. King's youngest son, and grateful for his important work to protect his father's legacy. My prayers are with the King family as they mourn. https://t.co/pDC81i9CVm",D,0,1,,saddened death dexter scott king dr king youngest son grateful important work protect father legacy prayer king family,0.4
1456381091598700556,"Had a great time speaking with our OH-11 Youth Advisory Council about communications and public speaking in Congress and answering their questions. Truly impressed by their insights and dedication, even on a cold and snowy Saturday. https://t.co/PFza3UZ8o3",D,0,1,,great time speaking oh-11 youth advisory council communication public speaking congress answering question truly impressed insight dedication even cold snowy,0.30000000000000004
1456381091598700556,"As a proud member of @ProChoiceCaucus, I recognize that abortion is health care. I #KnowYourRights and will fight alongside you for the rights, protections, and dignity you deserve.",D,0,1,['KnowYourRights'],proud member recognize abortion health care fight alongside right protection dignity,0.5428571428571429
1456381091598700556,"Today we should be celebrating the 51st anniversary of Roe v. Wade-- a symbol for women of their own freedom. But thanks to the Supreme Court’s extremist ruling in 2022, we’ve gone backwards. I’m proud to support legislation to enshrine Roe and restore abortion rights for all.",D,0,1,,today celebrating 51st anniversary roe v wade -- symbol woman freedom thanks supreme court extremist ruling 2022 weve gone backwards im proud support legislation enshrine roe restore abortion,0.5
1456381091598700556,"RT @DemWomenCaucus: WIC provides fresh fruits &amp; veggies for pregnant moms, formula for babies, &amp; more.

But House Republicans’ inaction has…",D,1,1,,wic provides fresh fruit veggie pregnant mom formula baby house republican inaction,0.31666666666666665
1456381091598700556,"You love to see it!
https://t.co/1MXUsci0fN",D,0,1,,love,0.5
1456381091598700556,A #WIC funding shortfall would mean millions of families going hungry—and a disproportionate impact on women and kids in communities like those I represent. I'm committed to funding WIC to keep our most vulnerable communities healthy.,D,0,1,['WIC'],funding shortfall would mean million family going hungry—and disproportionate impact woman kid community like represent im committed funding wic keep vulnerable community,-0.40625
1456381091598700556,Anti-choice lawmakers aren’t satisfied with overturning Roe. Now they want to federally fund propaganda and use TANF – yes funds for needy FAMILIES and kids – to pay for it. I voted against both GOP anti-choice bills today and will keep fighting for our rights.,D,0,1,,anti-choice lawmaker arent satisfied overturning roe want federally fund propaganda use tanf – yes fund needy family kid – pay voted gop anti-choice bill today keep fighting,0.2
1456381091598700556,"Just voted to keep the government open and avoid a government shutdown. House Democrats again provided the necessary votes to keep federal workers paid, agencies open, and services provided, while House Republicans remain divided and dysfunctional.",D,0,1,,voted keep government open avoid government shutdown house democrat provided necessary vote keep federal worker paid agency open service provided house republican remain divided,0.0
1456381091598700556,"RT @NWSCLE: Widespread snow is expected tonight through Friday morning, transitioning to lake effect Friday afternoon &amp; becoming confined t…",D,1,1,,widespread snow expected tonight friday morning transitioning lake effect friday afternoon becoming confined,0.175
1456381091598700556,RT @OversightDems: The Biden-Harris Administration has made historic investments in energy security and clean energy through the Inflation…,D,1,1,,biden-harris administration made historic investment energy security clean energy,0.18333333333333335
1456381091598700556,Hard to believe we're already three weeks into the new year. Here's what you need to know for January: https://t.co/FB1SXS1KDT,D,0,1,,hard believe already three week new year here need know,-0.07765151515151517
1456381091598700556,"Across the country, anti-abortion centers masquerading as health care providers are jeopardizing women’s health and endangering lives.

Now, Republicans want new legislation to help these dangerous anti-abortion centers misinform and criminalize pregnant women. It’s wrong.",D,0,1,,across country anti-abortion center masquerading health care provider jeopardizing woman health endangering life republican want new legislation help dangerous anti-abortion center misinform criminalize pregnant woman,-0.06606060606060606
1456381091598700556,"RT @NWSCLE: A winter storm watch has been issued for Erie, Huron, Lorain, Medina, Cuyahoga, Summit, Geauga, and Lake Counties in Ohio, vali…",D,1,1,,winter storm watch issued erie huron lorain medina cuyahoga summit geauga lake county ohio,0.0
1456381091598700556,Thank you @POTUS for siding with the everyday Americans who are often ripped off by these exorbitant fees. https://t.co/dThXHq8XfW,D,0,1,,thank siding everyday american often ripped exorbitant,-0.1
1456381091598700556,"Here’s what we should be focused on this week:

➡️Keeping the government open
➡️Addressing the WIC shortfall

Here’s what House Republicans are doing instead:

➡️Pushing 2 anti-abortion bills

The @DemWomenCaucus is calling this out. The country deserves better.",D,0,1,,here focused week ➡️keeping government open ➡️addressing wic shortfall here house republican instead ➡️pushing 2 anti-abortion bill calling country deserves,0.0
1456381091598700556,"RT @RepJahanaHayes: I cosponsored a resolution honoring Rev. Dr. Martin Luther King Jr. - led by @RepShontelBrown 

As we reflect on his hi…",D,1,1,,cosponsored resolution honoring rev dr martin luther king jr - led reflect,0.0
1456381091598700556,"RT @CityofCleveland: UPDATE: Warming site dates extended through Friday 1/19.

Anyone seeking overnight shelter should call 211 who will be…",D,1,1,,update warming site date extended friday 119 anyone seeking overnight shelter call 211,0.0
1456381091598700556,For those of you unconvinced of Ohio's natural beauty: https://t.co/hznfRuJ4Jv,D,0,1,,unconvinced ohio natural,0.1
1456381091598700556,"Feeling inspired after today’s United Pastors in Mission MLK Day event at Mt. Olive Baptist Church. As a member of Mt. Olive, it was special seeing so many gathered there on this sacred day of reflection and renewal, and I was honored to speak on how we continue Dr. King’s work. https://t.co/3QA2wjyJJ7",D,0,1,,feeling inspired today united pastor mission mlk day event mt olive baptist church member mt olive special seeing many gathered sacred day reflection renewal honored speak continue dr king,0.4285714285714286
1456381091598700556,"You can read the resolution here: 

Congresswoman Brown Introduces Resolution Honoring Rev. Dr. Martin Luther King, Jr., Celebrating Diversity, and Condemning Hate

https://t.co/toRiepo6lL",D,0,1,,read resolution congresswoman brown introduces resolution honoring rev dr martin luther king jr celebrating diversity condemning,0.0
1456381091598700556,"Today, we celebrate the heroism of Dr. King. I’ve introduced a House Resolution stating that we must also affirm his teaching, condemn hate, celebrate diversity, and defend the civil rights of all. We honor Dr. King best by continuing the work, which remains necessary. https://t.co/PjQSptAZj7",D,0,1,,today celebrate heroism dr king ive introduced house resolution stating must also affirm teaching condemn hate celebrate diversity defend civil right honor dr king best continuing work remains,0.16190476190476188
1456381091598700556,"🔊 Dr. King speaking in Cleveland in 1967 🔊

Link to his full speech at Glenville High School ⤵️ https://t.co/XNEu9zwZoh",D,0,1,,🔊 dr king speaking cleveland 1967 🔊 link full speech glenville high school,0.255
